Tier,Points,Player ID
GRANDMASTER,606,fAaa6jdmYn4I_qHJqKfZn2VgonmKA1YUkHAfjVwAoOIfnHMzk_38s0mLgSEZQCr2zPYgQeZ-lCzWAA
GRANDMASTER,603,kwOEldLdsR7HBDY3S5kCmVYJQzimc74QiIc8D8Z4yIR6VYGW81yQHIzhpZbFd63aSA2EmAuE1ft9CA
GRANDMASTER,600,H43AddFxav00uXRYwB7bAriBP9L_PQywXCSXKzIpsVUR23BAm7ADJ19T2QKI2YzBFmUZ7os2kz4UmQ
GRANDMASTER,600,NrOmGavyGf8n97NVlVCchLpJvXpfK0aBfiSNLM-f4WhjtJpyWROlhJCVQ0qm2sjcCKTcO0F4f8Q0VA
GRANDMASTER,599,BFkyd9xrB2-jFbVf5EjTHz0jRZo70102ZR6oBRYfG-Swsj6jDD3feoIbCXoBqu5B97BpgOp2dRZomQ
GRANDMASTER,598,PUCnqINQfQNi9cBI-y4iz9kIGRySJ0sjO37poOXlsBapn0Xn5Yzx4r3l_6QLyk40R-TLKwaKxQKNTg
GRANDMASTER,598,6S_nALMwlPXZHC6tZLv98k-YNH8k8OuoCMBh6O7PGZrOE4lbTbH2eIehko7386DFeoymQl2bqoezXA
GRANDMASTER,597,B7Jbm44PB_972di4cqemZ3tSVMkTMMkfdmH9Aq_Lcm75MYLV-Ls3M8b74XYxvf4hFlH4um7x6W-BSQ
GRANDMASTER,597,GKsB6gq8iOgWEcDv9Zuct7t-sDiAAZ3kCxFh8LR3W_fjYHVvUjb9yEuWtg7JPUfwi_NO6PpHWVUmfA
GRANDMASTER,596,re9WEGqSb2BpPQL76-Y1hwYlz9EfZJDT9KnO75h2qs0DN2RgIn7EcWKbKpUE00wCQ0z8Rw-Mbe9BVQ
GRANDMASTER,596,S20gY-BOD22oVYULGMsHj8lyQC06UG19szePs5hN-hDLv0gf9-hUxcajmRuFXLAheCDKvfJhbTMpeA
GRANDMASTER,594,swa1uhCrj0RxB7k02q3XRR0jsn7261f1sIa0hNwrMCAAV7GN51MBNjgsTk-zLruIN0gePnaRDXDmyA
GRANDMASTER,594,vqW4Esa_wK9wp3PW5WCmnQf6K-nXEM1mwT5N6_4UqNmO0qJd48XT27OHQVAfxF2gehuejUo-Z9lgMQ
GRANDMASTER,593,jMBkmZEQSL9fLvlw4LOVWFzernLIymZIWombV7IvzDwIARaq-CoMwEaSA2yYnF40iSUhPuGYBDsiRw
GRANDMASTER,592,OimmkNChp3XL4BTvZr8AMDoHa-xiEaDYvWJDcY0IVnNDDljqKUWQq0Dw2ny3noqJMsOTjsB_I9_WiA
GRANDMASTER,592,9IPWoCvQtMD0yjGXFi7xIz7PYUymy9t1hEzkZ0g5cjV4TwzqNwsrUJAxj0gZFb2pWcpgI9pYmGv9Aw
GRANDMASTER,590,iju1-NUf88mbemwJLBgDBp8g16WDUcjlvQyu9M8SYRi7FWtYDGhjDhG7_G9zDJTCU16LJ9BwHye4LQ
GRANDMASTER,590,QNCkRv2lW-ZolmEO-qyE3hf0rlen7Tvk1UYGpoYjLlV-Y2DyEsN1TO6FC7Q8aEiBXqajNS_wmYykgw
GRANDMASTER,590,FpHx_2DlNyv8naMwpbse-rc67M6CrK070aQRd8BDCM_f7NGwtHhVTELYLt6hxcIxD2kZXqIxkGTvPg
GRANDMASTER,589,4rpwirvxq00gd540qWM3DJbqaajCgKUiSVIuhAv5taTbQ9Ifdjlu0iyP8a6iQ0DdSq7bNH2Qi87nag
GRANDMASTER,589,5T2x9idrRj_qjtqc_0hM1BbHZ1M6XW0Nnq55bpYGhTB0pRsWwiRSWE4R6dS-OU3DYlQNwHlM5CJq9A
GRANDMASTER,589,7gtBc3FEngeZ1qBB50308LT85IqJtp6HJjmBERKRbQ4sem7F7nTN2QtYGEdf7-3ieIFq1UEehAOEMA
GRANDMASTER,588,As7vrQx6AXU6FEQzNksyIqfZMDaKBbvH5n-Yq39kb72SyZYtdGBRV22yXDXE9TE2o3T_jgPZ-JFEKA
GRANDMASTER,586,CM0yIWu8f7s_VYJ4lR97YNMPouK1OknVwDLuVVkgzUE_smgnYOuuKb3PDx5cXh-F-9u0le2yUIjsDQ
GRANDMASTER,586,4a7IheDt6eG88JjBbPqD-B_6JHKD84Zfm8cESFsDBebW7fn--6UTFLlz-i_ansAX72ZHoUA9P4k1WQ
GRANDMASTER,585,KVDPR--S9XEtazgH-B74prP0ymVuctVnH1y1C0WLRYmtfYSffu4Ts78XLsEzF0S74vmGw5WbS6w11A
GRANDMASTER,585,vGepMkhdc6ToCAnfc4j420RebeG_pZ0FO23FlwmymFWBu-3kss81H5HgzOrMPjDTrmcSL7puwDWP_w
GRANDMASTER,583,M4jPT8hQzYAU6WddPVWG3dhN5KYgqskN7isEoWBm1X8VpHKfLOtzYuJRnpa8rGkLrAy98PHtEq5JSA
GRANDMASTER,583,WJrNxOY08Hu0oGVyZSWZIqqlZqcEl5pgLyFUB8PIyB8e9xn1I4lIkMVQrb_eYX0j3bhii8H1qtt4kQ
GRANDMASTER,581,4Gv3Or6KtjGDi83HxN86IW5Mf30Jv-DiKlRocuWoQyYyjWbsv7ebP_VoiyhQfS326ZYT8sF0dI4Kaw
GRANDMASTER,580,5ugMRNk9nxr-9I1Vbfjgv0Z5XHpWkbChe7oT2GrIy2CTiLk-iTYygIbOpIzol7qc-2-f8UeEw2Nv7Q
GRANDMASTER,579,YYEUtHWl1xRBNKZSJ_wZJWWjuB9c3BFHyuXPkPjP0069DLxLRZlkucHEPpOqGyAepdr71oYp8TJs4w
GRANDMASTER,579,1gny1Qxbx8nnt3NMVLYAJZuwlfLTNR12WE-ZSHDXvFEXaDCyP9RtkW_WI-l-86tTv6RwiJpGRdYRmA
GRANDMASTER,578,RsS5Pr7wOx85aWXXbruKDzopg0-3aLdYmwTNeplTvRVmFW6jNdqwSUqYoHT4cewZcMKh0DlhdxsNRA
GRANDMASTER,578,OfTr4F23MolfYdT7DN_A93IjCRCpaxYlhoT1ORNq84kDVFIWV3lSyuOiHrwDOnQ2XGJCYJ95KahLsg
GRANDMASTER,577,v8hHclQVMxZVP1mW5-wIw-0SKgUhJkB4EFgAs-iTqXvCwFKX6SUhgdKI-X1x6k-hZ_Xv0OIljo1BGQ
GRANDMASTER,577,o__J8rNJvlVEFeOALzr1Gv94ezUnMH3fz55z4Er9qlTzdt72YvICDFXdkyZzkS1UsQCy4lYvolvk5w
GRANDMASTER,576,ciVrJDmaDDdQzW_H1iwmw9kIP4OIu4fJlVDgn6Hp07hKGRvLpVyJUn1tBlgH6dh6mNVVY62g1nKMJQ
GRANDMASTER,575,3wtw58En9SYVxEoW1O7kHdGh63riXPZQydKu9FKKlsBbn02bY5qYWhOE7AOHiMGgDu-a7ZvsDAy44A
GRANDMASTER,573,CzNDQdKOnrDjIKvz1SQVtSQKj6MryBC7QcU4APAhFnoQYtQxCFuTO9pbY3oRSYV5h4Re_uuJgoJ5qA
GRANDMASTER,571,DR5a5ilhm1jrAzST_MPErTFkMtOiOv-2WWTyMFHjQ_PpIdLO4w2K68UIGf62aPgRUJE3KO0ndqTyaA
GRANDMASTER,570,BsOVnbSPYGdPch3J1imptSxSSAuQCBZUP2FNGmrXv-Hv_qSLWN6Z5Bbra7P3u3p6n4N2hiG1WWNCWw
GRANDMASTER,568,oimnwr-9qkMc7enu6NN2JDgd31AhKok3fWyLNSKDp82AJSGGJl-8b5ADfJ_5E_Hz24zSNyVUxDFfHg
GRANDMASTER,566,zehxn1D5P2bOUE-sDte-uhc2121gcAU3PjMUU_Lx2KHWzQPyqaeooXSCdtE9e_vnV7uA1FuAnBvHHQ
GRANDMASTER,565,ZK6Fqn1Oe4wnKufmZj_QsYnAqE31HD9ZDp1O-NKpkorYMgjk88J7ljdwDFcV1_WGrg6N6wLysETybA
GRANDMASTER,564,cOwg-AGHa-7bBRynui_EeiHHvC01JpPZVxYAd-3TEaTmmUpnI-s_53R5ABN1APZ5am5hjQ1qY8mvzA
GRANDMASTER,562,98CdAYPad-ZBU4gUitbiG6N5ZhxnRj1HF1C6Q9bOqIV4gY7fmQUTx3qDRcDiRsyK0TxawC8c4ghs3w
