Tier,Points,Player ID
GRANDMASTER,740,3gmaQMgB-6aohtgKwKWQVvPLHKDbVzw9Z2iGBcH4UMsz3G8oGPlLnUAosVIoG1KqqHAszl6s5LSuyw
GRANDMASTER,739,svPBIW2BzTvgTxEC9GGz72yrnVkeBkyRmP_jsIqKzOZV-Z6MCFsO4JFq2Ezw-tEHTU1Lt5qUgZxBqA
GRANDMASTER,738,YbYQlOnAeqVZp3w6hl2XUaC0Dha1Y31thgG7ZEHV65FsJzUpz9QFEAR3juXqtf3vvWJAH4tpGIl7RQ
GRANDMASTER,737,V8tVZkMEhq21N3CQk2nAxDeiexg0DzQhfEoyeCQOrbhUTzyr5KPKrYjQPT77IwPP2cAW1HmxnnoaIw
GRANDMASTER,736,YSzo6HxGV-L5SxXJFWH6aZanrf5P_ZPhYSS4rZsuybpsT97sDWcYLmw-T-2Lxf-6CUghxnRiUJPeyA
GRANDMASTER,736,jgWNTLW34ojfiRU7QHdd-cwHeVYG8hX8A9qyOrxOKNSlJqbVCINeNQYt9tgn5VXTjgGzIMjg1QVWlw
GRANDMASTER,735,7Plsy9pf3t8TwwJSj0eu7_lPX5lYAu5saGw0VDW60Q76tmAlAMPX4oeiz0Fq8ddqmV-HQiWEItwzOw
GRANDMASTER,735,OIDqKyXGqBgz09XNngEzj217s8yMT4sa7xpgCNP-_WJj44vtFDjeYWsQYm_PQVpNIO_AFHvfDexVeA
GRANDMASTER,735,JY4EiCtt2kLFU1Gm7S1c4kQ_quQPGNEsRpqyqITp5fZGpRSH5K1gekGCFf_8w7y87U94wm1bFaGjtA
GRANDMASTER,735,2J8mdtXljgW3Mf3XNJUc0Ndnp-ArQRasCmLKycJFUZL31NqMDq1-cylYLMg9ln0iRpACbRzMWaVh1A
GRANDMASTER,735,MnomUagQKEihtXLPmGslQoB7_dh4F-ty3Ql3xWwUY5-RAxVLupLAq5Msj1eqgt8bn1eilTad11CIYA
GRANDMASTER,734,2bGB7gmmHTjAPIf8DPlBiAb7fJKLV0meKY0ZiiKk__Srt1VV935Z1UE4RGApuP2YDmuBHsbYZiOfFQ
GRANDMASTER,732,7H1PzdGaOefFlF82NUNDdbG77yFB-VBjJCxWtnQrX7cFtKqGlm6tM-gcSW5FBaBGULgvKQaYdGqevA
GRANDMASTER,731,fcavat8NNz26llxV1CHVnszReTisDkBCaaQ4mhZfPvbVUFsc-Umh27jpQ5su9_MUgMyvECvuDLobhQ
GRANDMASTER,731,zblm3E25MjqfeWFIh2vcv0k0dMcmhjoFOgXAZVmZhxJSiuxjt-Hp1ksHdwhvOQvwLB1MvCHsBvZVJg
GRANDMASTER,729,UPjoYO4Gw4GIDN4OswhjS46mmMq0qwpmOXPzT7fnMBeiokxS3xb2mp5nws_yZJ6nEqqN-7_t8Qjcfg
GRANDMASTER,729,NunQWZ-vadcQEqD8laGIHvnAwCVxiKLi-uwXeCTcOWe2cr4ClTuhiDcZRSv4Y57qumG2Wx3KB6Nx6A
GRANDMASTER,728,ppRTwokY374IFpZofIPBzTdya5JM2DiUJtNu3pmvHEyiabhQsmbgeTyO6WLcCTYlZWzKhjI0p4RsTg
GRANDMASTER,728,yVA3tWhOJ_VQwDutWgioG02DONOwH-A1vzqObZo4Jg3xBTEEBVA1wqWrijiHmbpIkydcKLxRLWzqww
GRANDMASTER,727,7-1wdPAw6Jns13yXX1H6uj090dUeSyTjft8RNr4QbljXmmGAJx7wgdD3NHxLt-__XHQOKQ-7iwSOtg
GRANDMASTER,727,gAQbxAGKZOh8XFuw7l6Vps8TDMFjj_ucgvLwLGW53Q7NpUGdWG4KYQjoSoIiNcCfg1ojoR0b4S9iOA
GRANDMASTER,725,MY1NsRdAtYP0Ri1W0FvCjbHdvYBiYZXzAmBcWsqt8DaK5T3o5Di1Y0_BXqTk-eLC47VTtDNk__siew
GRANDMASTER,724,hA4FHaS57RdRjoKWHogr7NarPUk84xRTlDlWxpdB4Cav0VL60wwSyrvzr1UFPciqpft9H6nBmDDLgg
GRANDMASTER,723,8LMlACob4IdjO-hPzikLuo6BqBHzP2bKU2ZOEIJK8RPyJBRZDJe1i8InRKKHsVuCKaRq0tywBl_Vgg
GRANDMASTER,722,n_0UMkbEI7rJcD0m1WOLMB-VSX0W1AUUVcyb9_8z61pwT23ItbeZJEK3wQcdFAum0FmhNAAzKeMINg
GRANDMASTER,720,9jQ6NXrDXQT3_WBWjfbnseDausjVTfITQAdywJ8Z5Wz6SF_av1pv_oiH-2gkKuRhk0LVzUVH-RLS8g
GRANDMASTER,720,jaMQmWqclfChW87aaVqrZJY1hUWsQZvlLskgSk6CAxE7Dru6ZYDrASrvx7Nlon2iQyZrrp7l-KK0vA
GRANDMASTER,720,2ja-ozydjMD4zYOiDqn3M-mSvLhOXYoXrJOjmnwsio_7fXm_qvN2658EaPDtRbA7XQIrgaeeVmjlGw
GRANDMASTER,718,B1OEY9MU105uvAHjeRWFaABjnV1rxvTXUkEnrbv2lJs7n9yXY8BZ7YNZsROGJAjSIyqGWh0r0UvP5w
GRANDMASTER,717,DWnj62Ee1yRFW8C5NIWoZwZ2ngfEOOJz3M1Rl16LcF06G0szBlU8ZI121Be81GLjr7crCacfTV6jAQ
GRANDMASTER,717,ZvvtTRa2NrglzE2jGfqd9cTZpXs8RgKVmi2mXMu4UllwrflP39CRjzQfcBcyL4anvDpYs6cJIH4XKA
GRANDMASTER,716,v_d3wW-dBzk-No2fnX2xKJRa4_JWdlG3gLX2ZiePup5UDx_zK451tLHwY9LkfSeaOiBZSHXfvqkYdw
GRANDMASTER,716,sr61c8-IeKQb-V-iRkLann3lZS0MxQit87o0BTcqtEY2jpElCecZ-ohHf6WIrkzTBQwWhdTYzIcWcg
GRANDMASTER,716,PMpMRtqeGhJcE_Jw1H8S74TAtsf31IImo2Ebj9aliGYYV-aAgQF7XK76-vs18eVgpOzV9Q-Ke7aDYA
GRANDMASTER,716,QNCkRv2lW-ZolmEO-qyE3hf0rlen7Tvk1UYGpoYjLlV-Y2DyEsN1TO6FC7Q8aEiBXqajNS_wmYykgw
GRANDMASTER,715,TUhl2ogOqDVi79FqKJhdS5Jf0r4DloH5K_wBE5y6ZEI8X0QBYYoJobpXeOCvaJ_u-mP1CDMcF5NgDg
